SS,PV,SP,CS,NV
1.39672315612987,-1.30103066361708,-0.427880009466932,1.55977118594648,-0.399702872418852
-0.167408435625217,0.904905538950805,1.61072291530575,1.29607618461154,0.0639627297294082
-1.58604027004888,1.56682540509278,1.35000166782605,0.605404905554267,-1.87394626235485
-0.422380473099171,1.3102485625097,1.20177096528944,0.707500619096824,1.13884837098463
-0.671394980838943,1.15104520458554,1.30164766627691,1.20404333532123,-1.1575792481967
-0.504797732437392,0.876955660981627,0.831684098230204,1.6291401721231,-0.917012498704268
0.128340510323893,-0.132681496222321,-0.289315193265819,0.759448064282688,-0.599994477573057
2.02768524193775,0.225143616057091,-0.172205853312636,1.44516604483403,-0.0711576745711922
1.50293303535831,-1.56491075513985,0.736890387270278,0.285233194302966,2.82253086939447
1.67548646745753,-1.33660622800964,-0.228388735704213,0.899298850350509,0.522219869378383
2.27401473215583,0.511946452049413,0.29671012299554,1.0090785177971,1.26762496264304
1.73557149988231,-1.14863397298555,-0.897632449280754,0.758721620254361,1.80486185109224
1.97963693269474,-0.692338496047768,-0.136382079410179,1.21720155675941,0.845235544528008
2.25338449810792,0.217087857982252,-0.327515741570632,1.20121962520456,1.44675234073409
0.455560050032596,0.635023104773358,2.14114504556246,0.873486324739934,1.00076768515309
-0.534744904524605,0.591115947607644,0.274005993155787,0.665395194431573,0.0184255038515697
0.0432946447073724,0.512648009216909,0.287502112206584,0.936961708726029,1.00610880809297
-0.302058239160101,-0.0694516022124114,0.572172877871586,0.592417444306278,1.66134434617
1.68596982443446,-0.047483555694161,0.860222811530923,0.630515888330802,0.740456719231858
1.94264977087749,0.00175307679001489,-0.33139368330817,0.542321201708512,2.8678019164298
-1.42907931413931,0.548428694994296,-1.74068930756677,-2.63141673708164,0.168431192520255
0.0894142257301627,1.97619629239349,0.266378266384083,-2.78371788485242,0.0956727598600351
0.176681860879415,0.987317661433739,2.39710571612794,-2.21354059357788,-0.44869718775818
0.599034525611117,1.46901999484455,1.92971592843972,-1.22504484178047,0.255919046804452
-0.0983066333725857,2.22606251582842,1.34864350968808,-3.07096042007365,-0.441235756126454
-0.0749324570540945,1.77273503879899,0.624786161064096,-1.82806782371533,-0.61408127607062
-0.213088199379053,1.48836423495129,-0.400197155799667,-1.98715982904396,-0.0050053605709133
-1.36719603613693,0.483489294823428,0.13599876983665,-0.994129797864271,1.08406879277725
-1.56663287754501,0.0730864999303106,2.88605498297574,1.37046960514638,0.601530385616243
-0.281203930349918,-0.886734158385503,-0.206818222806345,-0.862743900169221,-0.877863086091502
-0.768391710528146,0.889471014216637,0.0982036886218035,-3.1254736173171,1.60080527967302
-0.477109164617488,0.570764704258217,2.40626244798922,-0.601088074298533,0.60708917451023
-0.599929133570045,0.491259262067312,-0.50461534238251,0.124629119133549,0.686019989739916
-0.502009499355795,1.25499988192794,-1.00908815486647,-3.02374326383214,0.359159352517185
0.118554842781794,1.38867228545774,2.82856263355709,-4.05384534422243,-0.706463183390037
-0.992214445034407,0.231072798889097,1.02053807648924,1.36837523013096,0.0600322500839212
-1.06759216205432,-0.75762185357163,3.05593997279027,2.7254915991433,0.0312030171851459
-0.519142001619113,0.498482292667535,4.21997363904767,-1.22465168550121,0.883302491441175
-1.76276435620998,0.554825351495816,-1.1339694788659,-2.74508949376324,0.310887927980339
-0.535927513991387,2.0536133908572,0.0142278134870346,-3.02201485256792,1.26851492485983
0.224078495555196,1.27645308892597,2.21440775279276,-2.31407827902275,0.128323063642364
0.049077857563299,2.17724534889102,0.415829690886923,-2.03364549819842,-0.0380885978088749
0.154241047700632,2.39661407130802,0.614279273700808,-2.53481575682848,0.413117103057607
-0.812547799065912,-0.858728862822482,-2.30274701874971,-0.566502907020578,-0.676380324505394
-0.589191943272089,1.66480459968563,-0.584291875325311,-1.82182036299036,-0.1358353266896
-0.73140981206672,0.798743026303001,-2.27748003933933,-2.95239167224468,0.684952997565434
-2.14445537876522,0.642373497120596,-2.5590688762755,-2.69679519014869,0.121643040736703
-1.47891826047135,0.0475771535007408,3.10130171495478,0.483185138760016,0.16712598207777
-0.967140464536236,-0.698753484817742,0.592715088486866,-0.229884770128552,0.517928701532691
-1.0618489767482,-0.0929980126032443,0.00064753082539909,0.291335774266552,0.855092711014786
0.405348995725687,-1.60370514568201,0.573754639139256,-0.613597240231349,1.12458402880464
-1.16562857982097,1.62532218960553,-1.37844811442747,-2.41593088454751,1.37122515503729
-0.989584753963375,1.05702998829174,1.22977104237383,-2.64572063942238,1.72022479734534
-0.974810973254487,0.440750154814873,0.303093321678008,-0.410419219627996,0.552177172509986
-1.00276890409088,0.938214853325256,-1.13956181994248,-3.60433049784487,1.2969717485453
